date,portfolio,benchmark
2024-06-27,92336.7513718107,21961.57687467191
2024-06-28,88576.2562454314,21936.231030729894
2024-07-01,87808.64734643007,21964.63914153138
2024-07-02,87737.54597394793,22055.66820010008
2024-07-03,87994.33920349645,22042.293234832607
2024-07-05,88144.93496948939,22080.352524305647
2024-07-08,88147.3049286987,22062.92301257402
2024-07-09,87352.4493380249,22033.303575897506
2024-07-10,88546.89304921842,22274.087998115327
2024-07-11,89448.81772386543,22292.25131485262
2024-07-12,90574.56056005017,22430.841890102074
2024-07-15,90424.42047396494,22549.06116220913
2024-07-16,92273.05682337887,22965.57107388858
2024-07-17,92773.7446538442,23102.170518540566
2024-07-18,91861.00411747672,22803.253406634976
2024-07-19,89904.8445071711,22591.573662358354
2024-07-22,90757.50447978015,22663.300363583952
2024-07-23,90582.48489746927,22631.139990171392
2024-07-24,89541.5712440698,22348.395064405628
2024-07-25,90951.78813282691,22393.928212622955
2024-07-26,92114.51696667014,22760.815382217672
2024-07-29,92587.39773036091,22733.108219481295
2024-07-30,93514.27197304045,22847.16561245173
2024-07-31,93500.41862592543,22902.93917380785
2024-08-01,92214.62498289678,22625.464501306666
2024-08-02,89493.96113192133,22283.00537178121
2024-08-05,87087.13654262223,21703.185513243483
2024-08-06,88424.60261352849,21868.26754442888
2024-08-07,88624.05232783213,21736.931781653362
2024-08-08,90997.5275282887,22119.95170905924
2024-08-09,91425.1635585684,22148.578866131076
2024-08-12,90875.00827651148,22069.776970373227
2024-08-13,92666.13590206548,22298.919083322027
2024-08-14,92932.41630804242,22435.04319756736
2024-08-15,96128.15297728426,22746.07794914863
2024-08-16,96753.27405095867,22800.305043836088
2024-08-19,97228.00132800886,22933.075559682384
2024-08-20,96795.98691799329,22898.553867475475
2024-08-21,96882.00011433523,22929.686913880098
2024-08-22,96477.18963159047,22830.036194110482
2024-08-23,97998.31290348612,23089.273074142453
2024-08-26,98263.92264952819,23125.96989581393
2024-08-27,98381.41488120158,23131.56652802133
2024-08-28,96731.23175221466,23042.362124884632
2024-08-29,97361.1047353891,23178.97909323825
2024-08-30,97499.68387377594,23306.84735355415
2024-09-03,94827.56048365617,22955.729324961823
2024-09-04,94194.8071010306,22977.060050768352
2024-09-05,93613.0664867542,22854.131283848812
2024-09-06,92016.59390246819,22624.029748235884
2024-09-09,93137.34579595279,22895.537600332773
2024-09-10,92547.52472612841,22843.59515824505
2024-09-11,93177.73723585186,22913.54977514353
2024-09-12,93452.982773253,23045.3608683257
2024-09-13,93783.350163444,23211.912699985136
2024-09-16,95474.98723868225,23339.93210222758
2024-09-17,95417.0251302111,23331.016919024398
2024-09-18,94576.80224826786,23273.214989204855
2024-09-19,95127.58559061862,23565.98128183906
2024-09-20,96119.55464561554,23587.38429291481
2024-09-23,97597.35947929112,23621.752652732474
2024-09-24,98121.88750511616,23668.615411810824
2024-09-25,98913.3238742714,23504.050329823447
2024-09-26,99193.14050077961,23650.04904993609
2024-09-27,98912.50239674056,23727.37238336909
2024-09-30,98791.20136515686,23736.98851463738
2024-10-01,98422.6416867796,23639.876541141108
2024-10-02,97826.53206130509,23662.054976013886
2024-10-03,97577.07646670248,23558.35409070553
2024-10-04,98200.25148743589,23749.662531839742
2024-10-07,97277.79205034004,23526.19371729297
2024-10-08,97905.00396824516,23596.92375798848
2024-10-09,98634.98034080483,23838.963315335397
2024-10-10,98072.50475892541,23806.507229457868
2024-10-11,98838.74801304752,24036.271433814454
2024-10-14,99285.44159254798,24149.185405253673
2024-10-15,97341.19380150412,23967.05281238435
2024-10-16,97718.08799302042,24156.183933591303
2024-10-17,97401.61511716085,24246.66318602143
2024-10-18,97859.09799539857,24267.332392091514
2024-10-21,97815.30921837014,24074.25843801828
2024-10-22,97168.09158688119,24070.495223093698
2024-10-23,96648.34672525502,23840.617114676526
2024-10-24,96246.66633921291,23761.78017151542
2024-10-25,96291.13243679085,23616.00487859853
2024-10-28,97417.11108557213,23769.1883163786
2024-10-29,96477.63080949256,23682.54018321687
2024-10-30,95518.70372090912,23631.22421346234
2024-10-31,95023.39828620208,23419.213709317493
2024-11-01,96106.63691034223,23581.121760045542
2024-11-04,95688.10794516814,23436.676077989672
2024-11-05,96414.50045119296,23676.275459884906
2024-11-06,99774.41144969827,24521.927681654797
2024-11-07,98883.31000153132,24521.59692178657
2024-11-08,99425.24632817713,24667.19697768718
2024-11-11,99308.95974139079,24837.746403780475
2024-11-12,99094.99624821937,24623.453437498596
2024-11-13,99621.25847890766,24649.927369732908
2024-11-14,99004.53936907073,24533.664180820066
2024-11-15,98573.55879446985,24362.14437974913
2024-11-18,98550.94424314827,24331.085809076423
2024-11-19,98783.86677838638,24263.42460662849
2024-11-20,98954.89709549332,24341.665743934253
2024-11-21,99749.28759408662,24600.670434919655
2024-11-22,101110.68342515368,24839.643344481694
2024-11-25,101530.6377421871,25086.40992034273
2024-11-26,102668.7520865458,25155.797207401003
2024-11-27,102575.90418272329,25078.272351399282
2024-11-29,102886.39742997801,25184.025700260805
2024-12-02,102471.46461505894,25111.88500158425
2024-12-03,101994.75002563462,25069.004503700842
2024-12-04,102500.77724514133,25242.00286709663
2024-12-05,102825.87697759559,25102.75077211072
2024-12-06,102808.21957709949,25033.670149830934
2024-12-09,102454.92923574452,24898.75736146063
2024-12-10,103768.2423831056,24812.343607808165
2024-12-11,104140.45770823602,24756.677379124518
2024-12-12,105008.33815081371,24625.214569512198
2024-12-13,104819.87110425506,24576.95429522903
2024-12-16,105242.1150367696,24514.946677018794
2024-12-17,105756.70589819067,24364.89779136741
2024-12-18,103373.234330204,23735.150716429158
2024-12-19,104472.39853812673,23743.76799670467
2024-12-20,104657.15510353669,24023.03884862271
2024-12-23,104422.49070622536,24060.434427896595
2024-12-24,105424.64092493414,24279.17622392925
2024-12-26,105475.86748649522,24295.30898174041
2024-12-27,104786.52623606172,24108.245657325548
2024-12-30,103391.55452675397,23873.579197438557
2024-12-31,103375.5927087554,23857.03025171374
2025-01-02,102335.21713548567,23771.823443010897
2025-01-03,102171.65621503105,23962.40246006485
2025-01-06,101721.88107914804,23948.063691207844
2025-01-07,102571.44955460756,23848.13697313759
2025-01-08,103171.91149410035,23908.04831854059
2025-01-10,102004.43504227676,23517.339867045484
2025-01-13,102805.16872411457,23718.46815247942
2025-01-14,103260.45860230947,23842.485579362597
2025-01-15,103308.45446950113,24236.849913109818
2025-01-16,104497.99914748158,24198.48176839559
2025-01-17,105510.76710174742,24386.167184218244
2025-01-21,107637.9148571775,24687.844279130222
2025-01-22,107353.16264126077,24761.259827100206
2025-01-23,108385.6318084301,24990.23984580895
2025-01-24,107905.01586857253,24911.273665348337
2025-01-27,108663.67878835535,25073.516856870017
2025-01-28,109180.78361495567,25150.213717969822
2025-01-29,108577.00286822984,25073.483999929467
2025-01-30,113561.09367017238,25168.033132062665
2025-01-31,112424.08835736506,24978.794678183243
2025-02-03,112601.74893010591,24909.961578188948
2025-02-04,112005.00801210136,24985.175496038493
2025-02-05,113348.06177296842,25163.071734039277
2025-02-06,113756.94713583712,25092.611120256293
2025-02-07,113063.4010212929,24843.505130227935
2025-02-10,113591.05011624089,24937.158363115414
2025-02-11,114770.98610158055,25006.265270947642
2025-02-12,115423.3870610572,24880.04423858476
2025-02-13,115789.2801272723,25072.312102383105
2025-02-14,114607.5717431275,24979.58981614461
2025-02-18,115231.84839569649,24985.344161666664
2025-02-19,116213.38896651754,25025.298201378217
2025-02-20,115288.34677929172,24772.428996425275
2025-02-21,114507.48669250894,24352.629009765194
2025-02-24,114818.65712048247,24371.241371356697
2025-02-25,115071.45769241365,24460.934247676276
2025-02-26,114157.8672391505,24355.489754055943
2025-02-27,114780.16413771771,24246.91508923233
2025-02-28,116131.3360557578,24584.160917523495
2025-03-03,115563.10069976807,24219.851922530783
2025-03-04,111159.85017277142,23844.003570016113
2025-03-05,113205.48176505437,24116.308750537075
2025-03-06,110673.39440642018,23876.57794087963
2025-03-07,109222.41657946176,24001.42555312743
2025-03-10,105684.83751254993,23502.346149840134
2025-03-11,106151.87670869578,23234.17437244065
2025-03-12,106990.16087912007,23187.883324127917
2025-03-13,106351.66096361827,22886.554512785784
2025-03-14,108682.290463104,23264.85399306565
2025-03-17,109561.83142653492,23463.04705847692
2025-03-18,109435.34970035154,23317.070242991314
2025-03-19,112222.44426944866,23532.020348084236
2025-03-20,112240.89875483062,23525.67895855765
2025-03-21,113183.66103295251,23543.640752726224
2025-03-24,115210.24671521602,23878.956783375615
2025-03-25,116224.93768610731,23881.300578468345
2025-03-26,114671.87101669634,23806.881798580165
2025-03-27,113799.28600801392,23719.91385786372
2025-03-28,110948.44684250011,23318.522519763723
2025-03-31,110836.75914806376,23552.84288654356
2025-04-01,110922.11529220869,23546.225498716336
2025-04-02,111521.94256526511,23678.205257526675
2025-04-03,105473.55952202802,22736.472770193846
2025-04-04,97037.98647206771,21485.38123524792
2025-04-07,97107.40525515884,21289.531964929374
2025-04-08,95628.7384896875,21110.082688871826
2025-04-09,107754.73639251143,22771.531125763115
2025-04-10,103114.66953267905,22202.479581875716
2025-04-11,104578.26455363147,22549.617539735817
2025-04-14,105685.11173448928,22724.61798604259
2025-04-15,104619.67052093771,22637.236047875187
2025-04-16,102624.57356949463,22244.946082308168
2025-04-17,103453.06106417753,21949.336569084837
2025-04-21,101923.5009278782,21404.380114935768
2025-04-22,104817.86629836363,21974.430509815957
2025-04-23,108499.29083949658,22209.719061110733
2025-04-24,111656.61518960004,22482.712046920587
2025-04-25,110576.02697894028,22493.98416799272
2025-04-28,111603.13817946977,22557.961012173386
2025-04-29,111789.60078561651,22726.206071502616
2025-04-30,111727.2074587789,22805.687010698548
2025-05-01,113768.69983543151,22852.56729347852
2025-05-02,115182.98645321435,23169.09791598283
2025-05-05,113498.55674745626,23113.806256421478
2025-05-06,112427.07833257035,22895.20684046455
2025-05-07,112551.02202474499,23055.00547560914
2025-05-08,114528.19008712332,23197.707549353043
2025-05-09,115273.11452760355,23130.93786522543
2025-05-12,120029.06027905185,23781.822905252302
2025-05-13,121952.38937318267,23630.602122054555
2025-05-14,120829.4421443515,23580.486525861532
2025-05-15,121800.41241171176,23732.839778276986
2025-05-16,122299.30889191895,23919.00501298342
2025-05-19,121673.97477858352,23996.01511024982
2025-05-20,120880.58132755745,23931.62207815549
2025-05-21,118273.84121928734,23473.5963268569
2025-05-22,118269.48814891801,23472.838426761497
2025-05-23,116747.52839833708,23329.273310712426
2025-05-27,119465.47306921767,23744.558753740628
2025-05-28,118597.78989171167,23607.20140899323
2025-05-29,118780.28494604949,23672.82767158962
2025-05-30,118051.16499598627,23703.299198257795
2025-06-02,118219.03912262298,23723.15574266488
2025-06-03,119684.2885148689,23843.247860383413
2025-06-04,119746.6834994596,23791.712844358535
2025-06-05,119215.8116641535,23731.150931532597
2025-06-06,120723.47614069686,23979.641401541274
2025-06-09,121352.51056914314,23979.019310133488
2025-06-10,124121.75421016675,24037.960280558844
2025-06-11,122352.92449874475,24037.342570076464
2025-06-12,122861.89190854615,24094.45669460711
2025-06-13,121028.45511336005,23662.766876392518
2025-06-16,122928.83482657242,23840.69597133385
2025-06-17,121384.50452264029,23672.867099918283
2025-06-18,123198.76997504268,23648.114871368914
2025-06-20,123422.40311189709,23667.831226162973
2025-06-23,124587.33085015629,23878.093741070443
2025-06-24,127189.04098940999,24162.531894506003
2025-06-25,126922.01851368295,24102.760738716024
2025-06-26,128339.85139228812,24329.537151945056
2025-06-27,128998.64905769877,24572.02575414619
2025-06-30,130057.0047514617,24726.514707697537
2025-07-01,131868.8246246358,24950.914468893294
2025-07-02,132900.1527793397,24945.01555283281
