date,gross_return,turnover,cost,net_return
2019-11-14,0.00991063910573339,0.0,0.0,0.00991063910573339
2019-11-15,0.0016625880894184496,0.0,0.0,0.0016625880894184496
2019-11-18,-0.013615978144336904,0.0,0.0,-0.013615978144336904
2019-11-19,-0.0026236989560285313,0.0,0.0,-0.0026236989560285313
2019-11-20,-0.008532823865714575,0.0,0.0,-0.008532823865714575
2019-11-21,0.006603072670913288,0.0,0.0,0.006603072670913288
2019-11-22,0.0044244085124781314,0.0,0.0,0.0044244085124781314
2019-11-25,0.004953079879773394,0.0,0.0,0.004953079879773394
2019-11-26,0.0012393787739976773,0.0,0.0,0.0012393787739976773
2019-11-27,-0.003853256095007127,0.0,0.0,-0.003853256095007127
2019-11-29,-0.007950519178297286,0.0,0.0,-0.007950519178297286
2019-12-02,-0.008054020145189618,0.0,0.0,-0.008054020145189618
2019-12-03,0.008666286016856577,0.0,0.0,0.008666286016856577
2019-12-04,-0.0049918643965644344,0.0,0.0,-0.0049918643965644344
2019-12-05,0.013085171343308728,0.0,0.0,0.013085171343308728
2019-12-06,0.0008310013124101848,0.0,0.0,0.0008310013124101848
2019-12-09,-0.006269244128529344,0.0,0.0,-0.006269244128529344
2019-12-10,0.0004047915531064873,0.0,0.0,0.0004047915531064873
2019-12-11,-0.0014322837802851157,0.0,0.0,-0.0014322837802851157
2019-12-12,0.0020592389480778694,0.0,0.0,0.0020592389480778694
2019-12-13,-0.0023766799945991375,0.0,0.0,-0.0023766799945991375
2019-12-16,0.0034942427626354945,0.0,0.0,0.0034942427626354945
2019-12-17,-0.0019577336678654445,0.0,0.0,-0.0019577336678654445
2019-12-18,0.011723587471600794,0.0,0.0,0.011723587471600794
2019-12-19,0.0035634600254343196,0.0,0.0,0.0035634600254343196
2019-12-20,0.005355412948091697,0.0,0.0,0.005355412948091697
2019-12-23,-0.0025289508599859777,0.0,0.0,-0.0025289508599859777
2019-12-24,-0.0015233061974373352,0.0,0.0,-0.0015233061974373352
2019-12-26,0.0015045233484070274,0.0,0.0,0.0015045233484070274
2019-12-27,-0.009557041551821086,0.0,0.0,-0.009557041551821086
2019-12-30,0.0030123301148603323,0.0,0.0,0.0030123301148603323
2019-12-31,0.005497784277408581,2.0,0.003,0.0024977842774085808
2020-01-02,-0.008609341788660041,0.0,0.0,-0.008609341788660041
2020-01-03,0.002121143102250631,0.0,0.0,0.002121143102250631
2020-01-06,-0.00969802847093172,0.0,0.0,-0.00969802847093172
2020-01-07,0.004601061370873129,0.0,0.0,0.004601061370873129
2020-01-08,0.0014317611273123392,0.0,0.0,0.0014317611273123392
2020-01-09,-0.004700607202948835,0.0,0.0,-0.004700607202948835
2020-01-10,0.0003776520916312868,0.0,0.0,0.0003776520916312868
2020-01-13,0.00834682496915018,0.0,0.0,0.00834682496915018
2020-01-14,0.0010251570891586796,0.0,0.0,0.0010251570891586796
2020-01-15,0.004920327316130523,0.0,0.0,0.004920327316130523
2020-01-16,0.0038611685023361526,0.0,0.0,0.0038611685023361526
2020-01-17,-0.002647463174446589,0.0,0.0,-0.002647463174446589
2020-01-21,0.004217949981237662,0.0,0.0,0.004217949981237662
2020-01-22,-0.0043335986916440816,0.0,0.0,-0.0043335986916440816
2020-01-23,-0.00849841303260251,0.0,0.0,-0.00849841303260251
2020-01-24,-0.019387659779713125,0.0,0.0,-0.019387659779713125
2020-01-27,0.011262253792116685,0.0,0.0,0.011262253792116685
2020-01-28,-0.0028123617618192073,0.0,0.0,-0.0028123617618192073
2020-01-29,-0.0027707146824206977,0.0,0.0,-0.0027707146824206977
2020-01-30,-0.031642181744283245,0.0,0.0,-0.031642181744283245
2020-01-31,0.011043685683808873,1.2757676626386876,0.0019136514939580313,0.009130034189850842
2020-02-03,0.024748965490652218,0.0,0.0,0.024748965490652218
2020-02-04,0.012096984682376964,0.0,0.0,0.012096984682376964
2020-02-05,0.00842474037611342,0.0,0.0,0.00842474037611342
2020-02-06,-0.007576504090304574,0.0,0.0,-0.007576504090304574
2020-02-07,0.010222600866817779,0.0,0.0,0.010222600866817779
2020-02-10,-0.0030235190066838545,0.0,0.0,-0.0030235190066838545
2020-02-11,0.0033893921855464595,0.0,0.0,0.0033893921855464595
2020-02-12,-0.0058142449350870925,0.0,0.0,-0.0058142449350870925
2020-02-13,0.003739770936870549,0.0,0.0,0.003739770936870549
2020-02-14,-0.0038081184147083936,0.0,0.0,-0.0038081184147083936
2020-02-18,0.008721443105933424,0.0,0.0,0.008721443105933424
2020-02-19,-0.009659983122704816,0.0,0.0,-0.009659983122704816
2020-02-20,-0.018050646750501657,0.0,0.0,-0.018050646750501657
2020-02-21,-0.034011395759280555,0.0,0.0,-0.034011395759280555
2020-02-24,-0.02770543764242395,0.0,0.0,-0.02770543764242395
2020-02-25,0.007326414372909835,0.0,0.0,0.007326414372909835
2020-02-26,-0.05779915291343243,0.0,0.0,-0.05779915291343243
2020-02-27,-0.0009018076653356131,0.0,0.0,-0.0009018076653356131
2020-02-28,0.061773696377776,0.0,0.0,0.061773696377776
2020-03-02,-0.03982843504136142,0.0,0.0,-0.03982843504136142
2020-03-03,0.04367230887821562,0.0,0.0,0.04367230887821562
2020-03-04,-0.02664924551290989,0.0,0.0,-0.02664924551290989
2020-03-05,-0.020756657280019977,0.0,0.0,-0.020756657280019977
2020-03-06,-0.07307288534618842,0.0,0.0,-0.07307288534618842
2020-03-09,0.06224201954704674,0.0,0.0,0.06224201954704674
2020-03-10,-0.041080771418598734,0.0,0.0,-0.041080771418598734
2020-03-11,-0.09559144747226607,0.0,0.0,-0.09559144747226607
2020-03-12,0.12032698105852749,0.0,0.0,0.12032698105852749
2020-03-13,-0.13402975163304154,0.0,0.0,-0.13402975163304154
2020-03-16,0.08682309098348409,0.0,0.0,0.08682309098348409
2020-03-17,-0.030178390891433995,0.0,0.0,-0.030178390891433995
2020-03-18,0.002281776001710825,0.0,0.0,0.002281776001710825
2020-03-19,-0.03278735993750492,0.0,0.0,-0.03278735993750492
2020-03-20,0.00494687872781392,0.0,0.0,0.00494687872781392
2020-03-23,0.08748190937335232,0.0,0.0,0.08748190937335232
2020-03-24,-0.02508230218982819,0.0,0.0,-0.02508230218982819
2020-03-25,0.054329158482351654,0.0,0.0,0.054329158482351654
2020-03-26,-0.038168331865201334,0.0,0.0,-0.038168331865201334
2020-03-27,0.0480669736943929,0.0,0.0,0.0480669736943929
2020-03-30,-0.021873963200503013,0.0,0.0,-0.021873963200503013
2020-03-31,-0.0305348283884375,1.6333501758549005,0.0024500252637823508,-0.03298485365221985
2020-04-01,0.028381518552427758,0.0,0.0,0.028381518552427758
2020-04-02,-0.01403412254669232,0.0,0.0,-0.01403412254669232
2020-04-03,0.057317436390513316,0.0,0.0,0.057317436390513316
2020-04-06,-0.01141489557277169,0.0,0.0,-0.01141489557277169
2020-04-07,0.027821443879738256,0.0,0.0,0.027821443879738256
2020-04-08,0.0028557704519537605,0.0,0.0,0.0028557704519537605
2020-04-09,-0.002867439828342149,0.0,0.0,-0.002867439828342149
2020-04-13,0.0361744737696481,0.0,0.0,0.0361744737696481
2020-04-14,-0.0053770384978488175,0.0,0.0,-0.0053770384978488175
2020-04-15,0.01729218893012447,0.0,0.0,0.01729218893012447
2020-04-16,0.010647864356513843,0.0,0.0,0.010647864356513843
2020-04-17,-0.021171542897108188,0.0,0.0,-0.021171542897108188
2020-04-20,-0.023320846561528774,0.0,0.0,-0.023320846561528774
2020-04-21,0.019681397874594435,0.0,0.0,0.019681397874594435
2020-04-22,0.0005682690855062698,0.0,0.0,0.0005682690855062698
2020-04-23,0.011190444776915134,0.0,0.0,0.011190444776915134
2020-04-24,0.0008216016100722505,0.0,0.0,0.0008216016100722505
2020-04-27,-0.008143829661653543,0.0,0.0,-0.008143829661653543
2020-04-28,0.005686536337846252,0.0,0.0,0.005686536337846252
2020-04-29,0.0031153628823282495,0.0,0.0,0.0031153628823282495
2020-04-30,-0.023790537560987535,1.641429400314372,0.002462144100471558,-0.026252681661459092
2020-05-01,-0.010084934765244481,0.0,0.0,-0.010084934765244481
2020-05-04,0.009159564587071158,0.0,0.0,0.009159564587071158
2020-05-05,-0.008533611188386749,0.0,0.0,-0.008533611188386749
2020-05-06,-0.0045680365858852,0.0,0.0,-0.0045680365858852
2020-05-07,0.028069831986708378,0.0,0.0,0.028069831986708378
2020-05-08,-0.004365852786514702,0.0,0.0,-0.004365852786514702
2020-05-11,-0.02262824098442702,0.0,0.0,-0.02262824098442702
2020-05-12,-0.01161183476682398,0.0,0.0,-0.01161183476682398
2020-05-13,0.016645867036976385,0.0,0.0,0.016645867036976385
2020-05-14,-0.0033345930058452985,0.0,0.0,-0.0033345930058452985
2020-05-15,0.03983697339337542,0.0,0.0,0.03983697339337542
2020-05-18,-0.019634907906525716,0.0,0.0,-0.019634907906525716
2020-05-19,0.019575692392288596,0.0,0.0,0.019575692392288596
2020-05-20,-0.006365479956359298,0.0,0.0,-0.006365479956359298
2020-05-21,-0.0007927522559571502,0.0,0.0,-0.0007927522559571502
2020-05-22,0.022169306552925,0.0,0.0,0.022169306552925
2020-05-26,0.017074988571142986,0.0,0.0,0.017074988571142986
2020-05-27,0.0026141860532165155,0.0,0.0,0.0026141860532165155
2020-05-28,-9.391760043912876e-06,0.0,0.0,-9.391760043912876e-06
2020-05-29,0.0012262696917805203,0.0,0.0,0.0012262696917805203
2020-06-01,0.01116704443573494,0.0,0.0,0.01116704443573494
2020-06-02,0.020878691005901447,0.0,0.0,0.020878691005901447
2020-06-03,0.0027112768360538653,0.0,0.0,0.0027112768360538653
2020-06-04,0.027584878243532424,0.0,0.0,0.027584878243532424
2020-06-05,0.01160397253907498,0.0,0.0,0.01160397253907498
2020-06-08,-0.009889295540664825,0.0,0.0,-0.009889295540664825
2020-06-09,-0.005344074914185884,0.0,0.0,-0.005344074914185884
2020-06-10,-0.06292441389959913,0.0,0.0,-0.06292441389959913
2020-06-11,0.006243225306738814,0.0,0.0,0.006243225306738814
2020-06-12,0.0017695524013434322,0.0,0.0,0.0017695524013434322
2020-06-15,0.02920799119036381,0.0,0.0,0.02920799119036381
2020-06-16,-0.006839030708224779,0.0,0.0,-0.006839030708224779
2020-06-17,0.0007565870259003365,0.0,0.0,0.0007565870259003365
2020-06-18,-0.003925009168386799,0.0,0.0,-0.003925009168386799
2020-06-19,-0.0031256644619395615,0.0,0.0,-0.0031256644619395615
2020-06-22,0.00507046198985669,0.0,0.0,0.00507046198985669
2020-06-23,-0.025851050148463055,0.0,0.0,-0.025851050148463055
2020-06-24,0.015184401432712914,0.0,0.0,0.015184401432712914
2020-06-25,-0.02519420551891368,0.0,0.0,-0.02519420551891368
2020-06-26,0.021798504665186832,0.0,0.0,0.021798504665186832
2020-06-29,0.010383711298775033,0.0,0.0,0.010383711298775033
2020-06-30,-0.00598990332469112,2.0,0.003,-0.00898990332469112
2020-07-01,0.0033023908465163905,0.0,0.0,0.0033023908465163905
2020-07-02,0.023918583018310003,0.0,0.0,0.023918583018310003
2020-07-06,-0.027241412454078302,0.0,0.0,-0.027241412454078302
2020-07-07,0.0038144145296696024,0.0,0.0,0.0038144145296696024
2020-07-08,-0.02541416765291376,0.0,0.0,-0.02541416765291376
2020-07-09,0.027122177160365624,0.0,0.0,0.027122177160365624
2020-07-10,0.006044077255878918,0.0,0.0,0.006044077255878918
2020-07-13,0.015491966477934572,0.0,0.0,0.015491966477934572
2020-07-14,0.023009778925159416,0.0,0.0,0.023009778925159416
2020-07-15,-0.00779795840743093,0.0,0.0,-0.00779795840743093
2020-07-16,-0.009114676238494582,0.0,0.0,-0.009114676238494582
2020-07-17,-0.007418958280121919,0.0,0.0,-0.007418958280121919
2020-07-20,0.018401937597715946,0.0,0.0,0.018401937597715946
2020-07-21,0.0018374279298198177,0.0,0.0,0.0018374279298198177
2020-07-22,-0.003667666058677804,0.0,0.0,-0.003667666058677804
2020-07-23,-0.012037582219378768,0.0,0.0,-0.012037582219378768
2020-07-24,-0.009606615825623938,0.0,0.0,-0.009606615825623938
2020-07-27,-0.0021916918693775382,0.0,0.0,-0.0021916918693775382
2020-07-28,0.0010264375201785407,0.0,0.0,0.0010264375201785407
2020-07-29,-0.019309136678408508,0.0,0.0,-0.019309136678408508
2020-07-30,-0.01125444531091139,0.0,0.0,-0.01125444531091139
2020-07-31,0.00834477063281394,0.5186861512438241,0.0007780292268657362,0.007566741405948204
2020-08-03,0.004207879320661637,0.0,0.0,0.004207879320661637
2020-08-04,0.02334811967196102,0.0,0.0,0.02334811967196102
2020-08-05,-0.0008725925032557452,0.0,0.0,-0.0008725925032557452
2020-08-06,0.012284292610321454,0.0,0.0,0.012284292610321454
2020-08-07,0.030589518618283892,0.0,0.0,0.030589518618283892
2020-08-10,0.005992766377111252,0.0,0.0,0.005992766377111252
2020-08-11,-0.00305954550334682,0.0,0.0,-0.00305954550334682
2020-08-12,-0.009047211724793546,0.0,0.0,-0.009047211724793546
2020-08-13,0.0051298306188828175,0.0,0.0,0.0051298306188828175
2020-08-14,-0.01853617527315469,0.0,0.0,-0.01853617527315469
2020-08-17,-0.009833045467264177,0.0,0.0,-0.009833045467264177
2020-08-18,-0.002781654293224932,0.0,0.0,-0.002781654293224932
2020-08-19,-0.0007569466441982829,0.0,0.0,-0.0007569466441982829
2020-08-20,-0.004643578410540998,0.0,0.0,-0.004643578410540998
2020-08-21,0.02567648669794493,0.0,0.0,0.02567648669794493
2020-08-24,-0.0035665321360467336,0.0,0.0,-0.0035665321360467336
2020-08-25,-0.006509872092444203,0.0,0.0,-0.006509872092444203
2020-08-26,0.01533994495530954,0.0,0.0,0.01533994495530954
2020-08-27,0.013614673507044565,0.0,0.0,0.013614673507044565
2020-08-28,-0.011870703525631455,0.0,0.0,-0.011870703525631455
2020-08-31,0.024930182164024577,1.354634287734448,0.002031951431601672,0.022898230732422906
2020-09-01,0.008498926112220632,0.0,0.0,0.008498926112220632
2020-09-02,-0.039409508382130504,0.0,0.0,-0.039409508382130504
2020-09-03,-0.002390439726194929,0.0,0.0,-0.002390439726194929
2020-09-04,-0.043293687455731596,0.0,0.0,-0.043293687455731596
2020-09-08,0.023438338762706918,0.0,0.0,0.023438338762706918
2020-09-09,-0.014985264697207101,0.0,0.0,-0.014985264697207101
2020-09-10,0.00537453797850998,0.0,0.0,0.00537453797850998
2020-09-11,0.02008259270708899,0.0,0.0,0.02008259270708899
2020-09-14,0.00478331429823576,0.0,0.0,0.00478331429823576
2020-09-15,-0.005491483120313327,0.0,0.0,-0.005491483120313327
2020-09-16,-0.002564225770653571,0.0,0.0,-0.002564225770653571
2020-09-17,-0.01828188662739637,0.0,0.0,-0.01828188662739637
2020-09-18,-0.01436312594705234,0.0,0.0,-0.01436312594705234
2020-09-21,0.004719731034147,0.0,0.0,0.004719731034147
2020-09-22,-0.03355651144784896,0.0,0.0,-0.03355651144784896
2020-09-23,-0.006001517795926508,0.0,0.0,-0.006001517795926508
2020-09-24,0.020233264959747956,0.0,0.0,0.020233264959747956
2020-09-25,0.0294937875145695,0.0,0.0,0.0294937875145695
2020-09-28,-0.012684045802052103,0.0,0.0,-0.012684045802052103
2020-09-29,0.009718353158381885,0.0,0.0,0.009718353158381885
2020-09-30,0.010360517064843195,1.0776411916936364,0.0016164617875404545,0.00874405527730274
2020-10-01,-0.021804407414403176,0.0,0.0,-0.021804407414403176
2020-10-02,0.01970196182578953,0.0,0.0,0.01970196182578953
2020-10-05,-0.026060088768300398,0.0,0.0,-0.026060088768300398
2020-10-06,0.025302599636541776,0.0,0.0,0.025302599636541776
2020-10-07,0.0077397000562956595,0.0,0.0,0.0077397000562956595
2020-10-08,0.00963363259893987,0.0,0.0,0.00963363259893987
2020-10-09,0.023990302226742727,0.0,0.0,0.023990302226742727
2020-10-12,-0.0098067724626722,0.0,0.0,-0.0098067724626722
2020-10-13,-0.004588843650576685,0.0,0.0,-0.004588843650576685
2020-10-14,-0.0019026708645317786,0.0,0.0,-0.0019026708645317786
2020-10-15,0.002611684564981397,0.0,0.0,0.002611684564981397
2020-10-16,-0.011634583122854592,0.0,0.0,-0.011634583122854592
2020-10-19,-0.00096629529094043,0.0,0.0,-0.00096629529094043
2020-10-20,-0.005398925984802914,0.0,0.0,-0.005398925984802914
2020-10-21,0.003461096649331626,0.0,0.0,0.003461096649331626
2020-10-22,-0.024793413509712953,0.0,0.0,-0.024793413509712953
2020-10-23,-0.02617510209962999,0.0,0.0,-0.02617510209962999
2020-10-26,-0.0005952064694231497,0.0,0.0,-0.0005952064694231497
2020-10-27,-0.04361737681079277,0.0,0.0,-0.04361737681079277
2020-10-28,0.008489669865046474,0.0,0.0,0.008489669865046474
2020-10-29,-0.020720874971033264,0.0,0.0,-0.020720874971033264
2020-10-30,0.006242558374678228,0.0,0.0,0.006242558374678228
2020-11-02,0.01932510471981967,0.0,0.0,0.01932510471981967
2020-11-03,0.02980839823465776,0.0,0.0,0.02980839823465776
2020-11-04,0.028590080167460365,0.0,0.0,0.028590080167460365
2020-11-05,-0.00041229873958029616,0.0,0.0,-0.00041229873958029616
2020-11-06,0.01683459132742672,0.0,0.0,0.01683459132742672
2020-11-09,-0.006168946951039339,0.0,0.0,-0.006168946951039339
2020-11-10,0.014058907107452516,0.0,0.0,0.014058907107452516
2020-11-11,-0.01680779394239414,0.0,0.0,-0.01680779394239414
2020-11-12,0.015123837957642366,0.0,0.0,0.015123837957642366
2020-11-13,0.021924770610108116,0.0,0.0,0.021924770610108116
2020-11-16,0.002846280163762506,0.0,0.0,0.002846280163762506
2020-11-17,-0.013422495955945753,0.0,0.0,-0.013422495955945753
2020-11-18,0.01167446197215145,0.0,0.0,0.01167446197215145
2020-11-19,-0.014758611861572193,0.0,0.0,-0.014758611861572193
2020-11-20,0.008315348769398037,0.0,0.0,0.008315348769398037
2020-11-23,0.019358829424629513,0.0,0.0,0.019358829424629513
2020-11-24,-0.006614615919392423,0.0,0.0,-0.006614615919392423
2020-11-25,0.003925031263474488,0.0,0.0,0.003925031263474488
2020-11-27,0.0008993467778021184,0.0,0.0,0.0008993467778021184
2020-11-30,0.004001262348195264,1.004128338359686,0.001506192507539529,0.0024950698406557346
2020-12-01,-0.006618028441923023,0.0,0.0,-0.006618028441923023
2020-12-02,0.019246009700925736,0.0,0.0,0.019246009700925736
2020-12-03,0.009009407295964883,0.0,0.0,0.009009407295964883
2020-12-04,-0.0026939286537003134,0.0,0.0,-0.0026939286537003134
2020-12-07,0.005709447703070483,0.0,0.0,0.005709447703070483
2020-12-08,-0.014715275608530387,0.0,0.0,-0.014715275608530387
2020-12-09,0.0008983450632001453,0.0,0.0,0.0008983450632001453
2020-12-10,-0.005847584660183658,0.0,0.0,-0.005847584660183658
2020-12-11,-0.005561460418541781,0.0,0.0,-0.005561460418541781
2020-12-14,0.006751052794064,0.0,0.0,0.006751052794064
2020-12-15,0.00012263736362494101,0.0,0.0,0.00012263736362494101
2020-12-16,0.0011891145574273035,0.0,0.0,0.0011891145574273035
2020-12-17,-0.021550991866521606,0.0,0.0,-0.021550991866521606
2020-12-18,0.004353742632160065,0.0,0.0,0.004353742632160065
2020-12-21,-0.00092763109607324,0.0,0.0,-0.00092763109607324
2020-12-22,0.0019071219150615,0.0,0.0,0.0019071219150615
2020-12-23,-0.0018334822849084458,0.0,0.0,-0.0018334822849084458
2020-12-24,0.000697991192640454,0.0,0.0,0.000697991192640454
2020-12-28,0.007730926159773926,0.0,0.0,0.007730926159773926
2020-12-29,-0.0003327275339670239,0.0,0.0,-0.0003327275339670239
2020-12-30,0.003935696175351362,0.0,0.0,0.003935696175351362
2020-12-31,-0.019187301765252546,0.5155853535735611,0.0007733780303603416,-0.019960679795612887
2021-01-04,0.020439686536770484,0.0,0.0,0.020439686536770484
2021-01-05,0.004774543429232959,0.0,0.0,0.004774543429232959
2021-01-06,0.00758440970691069,0.0,0.0,0.00758440970691069
2021-01-07,0.0017673189924633176,0.0,0.0,0.0017673189924633176
2021-01-08,-0.005787670325440663,0.0,0.0,-0.005787670325440663
2021-01-11,0.014457484528262059,0.0,0.0,0.014457484528262059
2021-01-12,0.01505473039265969,0.0,0.0,0.01505473039265969
2021-01-13,0.014452657522110399,0.0,0.0,0.014452657522110399
2021-01-14,-0.024804849333277004,0.0,0.0,-0.024804849333277004
2021-01-15,0.01578271803355628,0.0,0.0,0.01578271803355628
2021-01-19,0.010502852337404325,0.0,0.0,0.010502852337404325
2021-01-20,0.001980077367439646,0.0,0.0,0.001980077367439646
2021-01-21,-0.02114195973914185,0.0,0.0,-0.02114195973914185
2021-01-22,-0.012219821428736639,0.0,0.0,-0.012219821428736639
2021-01-25,-0.002055983425075385,0.0,0.0,-0.002055983425075385
2021-01-26,-0.021937854954920632,0.0,0.0,-0.021937854954920632
2021-01-27,0.02483380912184082,0.0,0.0,0.02483380912184082
2021-01-28,-0.01787824479804275,0.0,0.0,-0.01787824479804275
2021-01-29,0.012515519075709417,0.0,0.0,0.012515519075709417
2021-02-01,0.02591820204227,0.0,0.0,0.02591820204227
2021-02-02,0.009678180979243223,0.0,0.0,0.009678180979243223
2021-02-03,0.01735949692289518,0.0,0.0,0.01735949692289518
2021-02-04,-0.003957565869887447,0.0,0.0,-0.003957565869887447
2021-02-05,0.012067500546370083,0.0,0.0,0.012067500546370083
2021-02-08,-0.0008289582821281261,0.0,0.0,-0.0008289582821281261
2021-02-09,-0.0003246642177153565,0.0,0.0,-0.0003246642177153565
2021-02-10,0.009094250682759033,0.0,0.0,0.009094250682759033
2021-02-11,0.005657389865504261,0.0,0.0,0.005657389865504261
2021-02-12,0.01867525283732321,0.0,0.0,0.01867525283732321
2021-02-16,0.002487056035106597,0.0,0.0,0.002487056035106597
2021-02-17,-0.008897015455394161,0.0,0.0,-0.008897015455394161
2021-02-18,0.016926896526819772,0.0,0.0,0.016926896526819772
2021-02-19,-0.015215067810906459,0.0,0.0,-0.015215067810906459
2021-02-22,0.0010444343228727202,0.0,0.0,0.0010444343228727202
2021-02-23,0.04195709408060265,0.0,0.0,0.04195709408060265
2021-02-24,-0.03954765815155256,0.0,0.0,-0.03954765815155256
2021-02-25,-0.02394795549277047,0.0,0.0,-0.02394795549277047
2021-02-26,0.028587317959980367,0.0,0.0,0.028587317959980367
2021-03-01,-0.009623622018685787,0.0,0.0,-0.009623622018685787
2021-03-02,-0.006042374191797423,0.0,0.0,-0.006042374191797423
2021-03-03,-0.009516812217475357,0.0,0.0,-0.009516812217475357
2021-03-04,0.024616976529661452,0.0,0.0,0.024616976529661452
2021-03-05,-0.003681833708632606,0.0,0.0,-0.003681833708632606
2021-03-08,0.017223026200892534,0.0,0.0,0.017223026200892534
2021-03-09,0.016679931324854104,0.0,0.0,0.016679931324854104
2021-03-10,0.01343176735046744,0.0,0.0,0.01343176735046744
2021-03-11,0.009650482648557633,0.0,0.0,0.009650482648557633
2021-03-12,0.0022774732488234015,0.0,0.0,0.0022774732488234015
2021-03-15,-0.008492764634512543,0.0,0.0,-0.008492764634512543
2021-03-16,0.011294646803601172,0.0,0.0,0.011294646803601172
2021-03-17,-0.02637270456243505,0.0,0.0,-0.02637270456243505
2021-03-18,0.002639630768576402,0.0,0.0,0.002639630768576402
2021-03-19,0.002012286755749282,0.0,0.0,0.002012286755749282
2021-03-22,-0.019504465885892143,0.0,0.0,-0.019504465885892143
2021-03-23,-0.006348919903928906,0.0,0.0,-0.006348919903928906
2021-03-24,0.0065401728381427856,0.0,0.0,0.0065401728381427856
2021-03-25,0.01913598593575995,0.0,0.0,0.01913598593575995
2021-03-26,0.0019035998521231073,0.0,0.0,0.0019035998521231073
2021-03-29,-0.0038985329864660184,0.0,0.0,-0.0038985329864660184
2021-03-30,0.0011307342260296616,0.0,0.0,0.0011307342260296616
2021-03-31,0.003204757439202436,1.3043414651527203,0.0019565121977290806,0.0012482452414733555
2021-04-01,0.007408205905526612,0.0,0.0,0.007408205905526612
2021-04-05,-0.004693563540921708,0.0,0.0,-0.004693563540921708
2021-04-06,0.0008701023226846469,0.0,0.0,0.0008701023226846469
2021-04-07,-0.0032503984568244635,0.0,0.0,-0.0032503984568244635
2021-04-08,0.00664756857786147,0.0,0.0,0.00664756857786147
2021-04-09,-0.003351892226269509,0.0,0.0,-0.003351892226269509
2021-04-12,-0.0019976082177839975,0.0,0.0,-0.0019976082177839975
2021-04-13,0.0072229346361375535,0.0,0.0,0.0072229346361375535
2021-04-14,-0.0007205717722765305,0.0,0.0,-0.0007205717722765305
2021-04-15,0.008362227127839583,0.0,0.0,0.008362227127839583
2021-04-16,-0.0004223296213398285,0.0,0.0,-0.0004223296213398285
2021-04-19,-0.009957344568205729,0.0,0.0,-0.009957344568205729
2021-04-20,0.011932573484614989,0.0,0.0,0.011932573484614989
2021-04-21,-0.007200639537001671,0.0,0.0,-0.007200639537001671
2021-04-22,0.01074445180245447,0.0,0.0,0.01074445180245447
2021-04-23,-0.005701417215467304,0.0,0.0,-0.005701417215467304
2021-04-26,-0.001655830609204069,0.0,0.0,-0.001655830609204069
2021-04-27,0.0035504079618141103,0.0,0.0,0.0035504079618141103
2021-04-28,0.00992367325510267,0.0,0.0,0.00992367325510267
2021-04-29,-0.011533475513742272,0.0,0.0,-0.011533475513742272
2021-04-30,0.0015577423594707448,1.606043885449085,0.0024090658281736275,-0.0008513234687028827
2021-05-03,-0.005227349921546213,0.0,0.0,-0.005227349921546213
2021-05-04,-0.002501314971775002,0.0,0.0,-0.002501314971775002
2021-05-05,0.013676128297204377,0.0,0.0,0.013676128297204377
2021-05-06,0.0006852421384297258,0.0,0.0,0.0006852421384297258
2021-05-07,-0.008561241539384165,0.0,0.0,-0.008561241539384165
2021-05-10,-0.011951364335401123,0.0,0.0,-0.011951364335401123
2021-05-11,-0.023240867378842886,0.0,0.0,-0.023240867378842886
2021-05-12,0.016532985552745627,0.0,0.0,0.016532985552745627
2021-05-13,0.01781050693961047,0.0,0.0,0.01781050693961047
2021-05-14,-0.004483469527873738,0.0,0.0,-0.004483469527873738
2021-05-17,-0.00988298678200549,0.0,0.0,-0.00988298678200549
2021-05-18,0.006103598673235791,0.0,0.0,0.006103598673235791
2021-05-19,0.010260258091392024,0.0,0.0,0.010260258091392024
2021-05-20,-1.402201336558244e-05,0.0,0.0,-1.402201336558244e-05
2021-05-21,0.010239131265962072,0.0,0.0,0.010239131265962072
2021-05-24,-0.003466645752974026,0.0,0.0,-0.003466645752974026
2021-05-25,0.001655351952013506,0.0,0.0,0.001655351952013506
2021-05-26,0.0010599836765869263,0.0,0.0,0.0010599836765869263
2021-05-27,0.008837765200935615,0.0,0.0,0.008837765200935615
2021-05-28,-0.0015662416251747144,0.0,0.0,-0.0015662416251747144
2021-06-01,0.0016810046607957927,0.0,0.0,0.0016810046607957927
2021-06-02,-0.006458730283508592,0.0,0.0,-0.006458730283508592
2021-06-03,0.01406692302225928,0.0,0.0,0.01406692302225928
2021-06-04,0.00020161594089599917,0.0,0.0,0.00020161594089599917
2021-06-07,-0.0012490788142473625,0.0,0.0,-0.0012490788142473625
2021-06-08,0.0003377881566112911,0.0,0.0,0.0003377881566112911
2021-06-09,0.005929422082674886,0.0,0.0,0.005929422082674886
2021-06-10,0.0036299508164644046,0.0,0.0,0.0036299508164644046
2021-06-11,0.0031912263356965453,0.0,0.0,0.0031912263356965453
2021-06-14,-0.003429534408151364,0.0,0.0,-0.003429534408151364
2021-06-15,-0.007939072788941978,0.0,0.0,-0.007939072788941978
2021-06-16,-0.0049620431278343344,0.0,0.0,-0.0049620431278343344
2021-06-17,-0.016443173576019647,0.0,0.0,-0.016443173576019647
2021-06-18,0.016337705330704735,0.0,0.0,0.016337705330704735
2021-06-21,0.0004229875521060786,0.0,0.0,0.0004229875521060786
2021-06-22,-0.006067527080385404,0.0,0.0,-0.006067527080385404
